latitude,longitude,landslide_susceptibility
9.24,91.671111,0.0002877706099947075
9.24,91.921111,0.00028497924442788156
9.24,92.171111,0.00028221856627826613
9.24,92.421111,0.00027948820806075845
9.24,92.671111,0.00027678780700188027
9.24,92.921111,0.00027411700497584774
9.24,93.171111,0.00027147544844155535
9.24,93.421111,0.00026886278838045307
9.24,93.671111,0.0002662786802353069
9.24,93.921111,0.00026372278384983403
9.24,94.171111,0.0002611947634091903
9.24,94.421111,0.00025869428738130665
9.24,94.671111,0.0002562210284590533
9.24,94.921111,0.0002537746635032277
9.24,95.171111,0.00025135487348635
9.24,95.421111,0.0002489613434372508
9.24,95.671111,0.00024659376238644854
9.24,95.921111,0.0002442518233122928
9.24,96.171111,0.0002419352230878775
9.24,96.421111,0.00023964366242869265
9.24,96.671111,0.00023737684584102764
9.24,96.921111,0.00023513448157109096
9.24,97.171111,0.00023291628155485655
9.49,72.421111,0.0006461393807387115
9.49,72.671111,0.0006392490210958682
9.49,72.921111,0.0006324402000949849
9.49,73.171111,0.0006257118794325614
9.49,73.421111,0.0006190630647548305
9.49,73.671111,0.0006124931218650363
9.49,73.921111,0.0006060046259643033
9.49,74.171111,0.0005996236244081056
9.49,74.421111,0.0005935136640002921
9.49,74.671111,0.0005884883740740539
9.49,74.921111,0.0005878956231952521
9.49,75.171111,0.0006035935866813027
9.49,75.421111,0.0006745567087725867
9.49,75.671111,0.0009397277628959336
9.49,75.921111,0.002080234452499018
9.49,76.171111,0.009586285095038678
9.49,76.421111,0.08871825464606842
9.49,76.671111,0.5522124876025242
9.49,76.921111,0.8721826309509445
9.49,77.171111,0.8713065004336988
9.49,77.421111,0.5507847056827281
9.49,77.671111,0.0901527204132332
9.49,77.921111,0.009824793200015973
9.49,78.171111,0.0020646993443254992
9.49,78.421111,0.0008825558316417268
9.49,78.671111,0.0006019193890608705
9.49,78.921111,0.0005191704654983224
9.49,79.171111,0.0004925032034084393
9.49,79.421111,0.00048218776756137326
9.49,79.671111,0.000476143079885624
9.49,79.921111,0.00047106048330609505
9.49,80.171111,0.00046619140538018734
9.49,80.421111,0.0004613998473317375
9.49,80.671111,0.0004566657231944224
9.49,80.921111,0.00045198615226932473
9.49,81.171111,0.0004473602626157519
9.49,81.421111,0.0004427873738124223
9.49,81.671111,0.0004382668273783451
9.49,81.921111,0.00043379797427727114
9.49,82.171111,0.00042938017408659587
9.49,82.421111,0.0004250127948456362
9.49,82.671111,0.0004206952129365793
9.49,82.921111,0.00041642681296826753
9.49,83.171111,0.0004122069876617044
9.49,83.421111,0.00040803513773722387
9.49,83.671111,0.0004039106718033084
9.49,83.921111,0.0003998330062470235
9.49,84.171111,0.00039580156512604106
9.49,84.421111,0.0003918157800622319
9.49,84.671111,0.00038787509013680854
9.49,84.921111,0.00038397894178698373
9.49,85.171111,0.0003801267887041294
9.49,85.421111,0.0003763180917334152
9.49,85.671111,0.00037255231877489364
9.49,85.921111,0.00036882894468602404
9.49,86.171111,0.0003651474511856054
9.49,86.421111,0.0003615073267590953
9.49,86.671111,0.00035790806656530073
9.49,86.921111,0.0003543491723444144
9.49,87.171111,0.00035083015232738026
9.49,87.421111,0.0003473505211465652
9.49,87.671111,0.00034390979974771916
9.49,87.921111,0.00034050751530320623
9.49,88.171111,0.00033714320112647917
9.49,88.421111,0.0003338163965877929
9.49,88.671111,0.00033052664703112425
